order_id,customer_id,order_amount,order_status,order_date
51987,386,135.02,completed,2024-03-03
51988,864,66.39,completed,2024-03-03
51989,881,157.57,completed,2024-03-03
51990,884,80.5,completed,2024-03-03
51991,783,75.88,pending,2024-03-03
51992,876,20.8,completed,2024-03-03
51993,45,38.84,completed,2024-03-03
51994,821,388.48,shipped,2024-03-03
51995,751,969.59,completed,2024-03-03
51996,620,242.47,completed,2024-03-03
51997,298,65.7,completed,2024-03-03
51998,473,92.24,completed,2024-03-03
51999,825,216.77,completed,2024-03-03
52000,541,533.73,completed,2024-03-03
52001,591,106.18,completed,2024-03-03
52002,1007,280.37,completed,2024-03-03
52003,850,568.75,cancelled,2024-03-03
52004,170,325.1,completed,2024-03-03
52005,759,53.65,completed,2024-03-03
52006,704,16.21,cancelled,2024-03-03
52007,797,116.62,completed,2024-03-03
52008,720,128.69,completed,2024-03-03
52009,73,48.71,completed,2024-03-03
52010,674,65.25,completed,2024-03-03
52011,118,232.32,completed,2024-03-03
52012,325,110.33,completed,2024-03-03
52013,425,72.27,cancelled,2024-03-03
52014,613,161.18,completed,2024-03-03
52015,544,173.66,completed,2024-03-03
52016,772,235.06,completed,2024-03-03
52017,514,40.57,completed,2024-03-04
52018,344,217.94,completed,2024-03-04
52019,635,152.23,completed,2024-03-04
52020,125,23.89,completed,2024-03-04
52021,462,240.39,completed,2024-03-04
52022,560,87.45,cancelled,2024-03-04
52023,327,75.16,shipped,2024-03-04
52024,5,104.15,completed,2024-03-04
52025,714,78.74,shipped,2024-03-04
52026,13,76.94,completed,2024-03-04
52027,606,262.6,shipped,2024-03-04
52028,599,34.94,completed,2024-03-04
52029,723,544.01,completed,2024-03-04
52030,124,136.43,shipped,2024-03-04
52031,203,45.3,completed,2024-03-04
52032,875,36.1,shipped,2024-03-04
52033,886,149.29,completed,2024-03-04
52034,778,165.36,completed,2024-03-04
52035,628,23.17,completed,2024-03-04
52036,787,56.76,pending,2024-03-04
52037,49,253.05,completed,2024-03-04
52038,192,22.63,completed,2024-03-04
52039,403,304.74,shipped,2024-03-04
52040,13,176.01,pending,2024-03-04
52041,273,100.49,shipped,2024-03-04
52042,730,78.8,completed,2024-03-04
52043,886,17.92,pending,2024-03-04
52044,214,276.63,shipped,2024-03-04
52045,416,38.1,shipped,2024-03-04
52046,571,70.56,completed,2024-03-04
52047,772,141.28,completed,2024-03-04
52048,450,57.35,completed,2024-03-04
52049,1018,118.12,completed,2024-03-05
52050,522,263.59,completed,2024-03-05
52051,37,110.38,completed,2024-03-05
52052,424,461.32,completed,2024-03-05
52053,471,297.09,completed,2024-03-05
52054,547,75.75,completed,2024-03-05
52055,833,91.61,completed,2024-03-05
52056,541,97.57,shipped,2024-03-05
52057,852,162.6,completed,2024-03-05
52058,560,65.7,completed,2024-03-05
52059,588,537.28,completed,2024-03-05
52060,106,155.74,completed,2024-03-05
52061,833,91.47,shipped,2024-03-05
52062,214,170.35,completed,2024-03-05
52063,553,90.48,completed,2024-03-05
52064,15,270.39,completed,2024-03-05
52065,62,140.84,pending,2024-03-05
52066,776,21.43,completed,2024-03-05
52067,49,44.18,completed,2024-03-05
52068,336,315.37,completed,2024-03-05
52069,421,139.14,completed,2024-03-05
52070,549,465.39,completed,2024-03-05
52071,577,26.28,completed,2024-03-05
52072,687,67.49,completed,2024-03-05
52073,515,47.27,completed,2024-03-05
52074,487,136.06,completed,2024-03-05
52075,467,87.38,completed,2024-03-05
52076,269,40.67,completed,2024-03-05
52077,1,169.4,completed,2024-03-05
52078,40,130.28,completed,2024-03-05
52079,476,63.18,shipped,2024-03-05
52080,825,113.02,completed,2024-03-05
52081,615,220.41,completed,2024-03-06
52082,422,49.46,completed,2024-03-06
52083,235,66.99,completed,2024-03-06
52084,632,78.72,completed,2024-03-06
52085,559,220.99,completed,2024-03-06
52086,280,296.52,completed,2024-03-06
52087,465,85.83,pending,2024-03-06
52088,661,67.78,completed,2024-03-06
52089,810,345.34,completed,2024-03-06
52090,443,1119.27,pending,2024-03-06
52091,854,181.46,completed,2024-03-06
52092,758,705.49,pending,2024-03-06
52093,819,176.81,completed,2024-03-06
52094,595,213.33,completed,2024-03-06
52095,356,88.81,completed,2024-03-06
52096,232,100.1,cancelled,2024-03-06
52097,805,38.35,pending,2024-03-06
52098,662,274.53,completed,2024-03-06
52099,247,416.18,completed,2024-03-06
52100,465,161.5,completed,2024-03-06
52101,143,78.16,completed,2024-03-06
52102,104,40.09,shipped,2024-03-06
52103,709,61.21,completed,2024-03-06
52104,897,59.24,completed,2024-03-06
52105,280,157.6,cancelled,2024-03-06
52106,333,450.17,pending,2024-03-06
52107,702,22.42,completed,2024-03-06
52108,123,15.15,completed,2024-03-06
52109,569,152.51,cancelled,2024-03-06
52110,693,65.12,completed,2024-03-06
52111,274,333.73,completed,2024-03-06
52112,524,74.46,completed,2024-03-06
52113,770,66.32,pending,2024-03-07
52114,362,62.11,completed,2024-03-07
52115,204,38.47,completed,2024-03-07
52116,636,145.67,completed,2024-03-07
52117,119,42.63,pending,2024-03-07
52118,699,97.91,shipped,2024-03-07
52119,599,107.7,shipped,2024-03-07
52120,761,18.11,completed,2024-03-07
52121,64,17.54,pending,2024-03-07
52122,462,125.16,shipped,2024-03-07
52123,792,193.63,shipped,2024-03-07
52124,576,442.47,cancelled,2024-03-07
52125,733,44.61,completed,2024-03-07
52126,502,31.35,completed,2024-03-07
52127,94,23.02,pending,2024-03-07
52128,388,100.92,shipped,2024-03-07
52129,895,161.39,completed,2024-03-07
52130,290,290.41,completed,2024-03-07
52131,170,187.16,completed,2024-03-07
52132,795,50.05,completed,2024-03-07
52133,857,107.92,completed,2024-03-07
52134,129,376.77,pending,2024-03-07
52135,8,74.34,completed,2024-03-07
52136,763,118.59,completed,2024-03-07
52137,644,492.55,completed,2024-03-07
52138,15,214.04,completed,2024-03-07
52139,582,221.59,completed,2024-03-07
52140,610,58.62,completed,2024-03-07
52141,555,95.34,completed,2024-03-07
52142,563,27.89,completed,2024-03-07
52143,471,154.91,completed,2024-03-07
52144,355,31.43,completed,2024-03-07
52145,1016,286.1,completed,2024-03-08
52146,716,267.75,completed,2024-03-08
52147,261,129.41,pending,2024-03-08
52148,865,37.83,completed,2024-03-08
52149,434,18.89,shipped,2024-03-08
52150,555,253.97,completed,2024-03-08
52151,288,152.5,shipped,2024-03-08
52152,659,201.16,completed,2024-03-08
52153,227,69.32,completed,2024-03-08
52154,728,121.84,completed,2024-03-08
52155,457,221.26,completed,2024-03-08
52156,517,108.14,completed,2024-03-08
52157,350,152.96,completed,2024-03-08
52158,672,248.9,pending,2024-03-08
52159,751,51.35,completed,2024-03-08
52160,776,25.23,completed,2024-03-08
52161,813,128.84,completed,2024-03-08
52162,297,24.62,pending,2024-03-08
52163,881,233.22,completed,2024-03-08
52164,849,205.52,completed,2024-03-08
52165,637,335.2,completed,2024-03-08
52166,227,168.07,completed,2024-03-08
52167,694,25.43,shipped,2024-03-08
52168,348,58.78,pending,2024-03-08
52169,806,262.49,completed,2024-03-08
52170,327,42.43,completed,2024-03-08
52171,300,194.84,completed,2024-03-08
52172,530,242.3,completed,2024-03-08
52173,154,75.1,completed,2024-03-08
52174,273,73.36,completed,2024-03-08
52175,59,137.4,completed,2024-03-08
52176,560,311.3,shipped,2024-03-08
52177,728,53.02,completed,2024-03-09
52178,664,440.19,cancelled,2024-03-09
52179,351,152.11,shipped,2024-03-09
52180,339,741.64,shipped,2024-03-09
52181,550,29.08,completed,2024-03-09
52182,73,35.3,pending,2024-03-09
52183,87,277.86,shipped,2024-03-09
52184,650,315.1,completed,2024-03-09
52185,728,103.44,completed,2024-03-09
52186,277,202.8,completed,2024-03-09
52187,888,318.24,cancelled,2024-03-09
52188,108,21.61,pending,2024-03-09
52189,631,142.98,pending,2024-03-09
52190,28,303.09,shipped,2024-03-09
52191,721,91.16,completed,2024-03-09
52192,156,69.01,completed,2024-03-09
52193,378,253.23,completed,2024-03-09
52194,900,76.37,completed,2024-03-09
52195,758,15.48,completed,2024-03-09
52196,105,496.24,pending,2024-03-09
52197,712,149.52,cancelled,2024-03-09
52198,87,271.82,completed,2024-03-09
52199,162,276.7,completed,2024-03-09
52200,679,25.31,completed,2024-03-09
52201,245,43.1,completed,2024-03-09
52202,675,70.9,completed,2024-03-09
52203,375,73.0,completed,2024-03-09
52204,405,176.29,pending,2024-03-09
52205,716,161.38,shipped,2024-03-09
52206,814,117.36,shipped,2024-03-09
52207,117,50.6,completed,2024-03-09
52208,386,87.19,completed,2024-03-09
52209,494,132.66,completed,2024-03-10
52210,520,109.66,shipped,2024-03-10
52211,448,35.42,pending,2024-03-10
52212,822,172.26,completed,2024-03-10
52213,516,26.38,shipped,2024-03-10
52214,620,86.27,completed,2024-03-10
52215,895,200.7,completed,2024-03-10
52216,153,18.03,shipped,2024-03-10
52217,824,141.59,shipped,2024-03-10
52218,646,76.09,completed,2024-03-10
52219,688,16.33,completed,2024-03-10
52220,699,46.68,completed,2024-03-10
52221,731,439.4,completed,2024-03-10
52222,704,125.45,pending,2024-03-10
52223,303,898.18,completed,2024-03-10
52224,112,126.61,completed,2024-03-10
52225,125,132.77,completed,2024-03-10
52226,436,89.6,cancelled,2024-03-10
52227,298,70.67,shipped,2024-03-10
52228,586,58.46,shipped,2024-03-10
52229,674,78.11,completed,2024-03-10
52230,841,107.39,pending,2024-03-10
52231,469,46.98,completed,2024-03-10
52232,482,53.21,completed,2024-03-10
52233,270,62.52,cancelled,2024-03-10
52234,659,104.47,completed,2024-03-10
52235,742,173.68,completed,2024-03-10
52236,96,305.84,completed,2024-03-10
52237,807,65.77,completed,2024-03-10
52238,345,45.45,completed,2024-03-10
52239,891,86.43,pending,2024-03-10
52240,831,352.19,completed,2024-03-10
52241,833,16.49,completed,2024-03-11
52242,623,184.92,pending,2024-03-11
52243,862,112.27,cancelled,2024-03-11
52244,417,41.34,completed,2024-03-11
52245,75,73.07,completed,2024-03-11
52246,738,53.22,completed,2024-03-11
52247,606,330.35,completed,2024-03-11
52248,507,113.63,completed,2024-03-11
52249,271,139.21,completed,2024-03-11
52250,668,150.09,completed,2024-03-11
52251,418,168.09,completed,2024-03-11
52252,791,117.64,completed,2024-03-11
52253,166,17.71,completed,2024-03-11
52254,144,76.13,completed,2024-03-11
52255,23,45.48,completed,2024-03-11
52256,505,185.98,completed,2024-03-11
52257,713,23.76,completed,2024-03-11
52258,469,139.45,completed,2024-03-11
52259,455,50.48,shipped,2024-03-11
52260,419,460.94,completed,2024-03-11
52261,396,76.32,completed,2024-03-11
52262,324,74.01,completed,2024-03-11
52263,12,400.34,completed,2024-03-11
52264,260,96.02,shipped,2024-03-11
52265,859,508.97,completed,2024-03-11
52266,636,18.67,completed,2024-03-11
52267,414,69.87,completed,2024-03-11
52268,893,179.58,cancelled,2024-03-11
52269,299,347.26,shipped,2024-03-11
52270,585,59.44,completed,2024-03-11
52271,182,414.92,completed,2024-03-11
52272,510,150.26,cancelled,2024-03-11
52273,563,257.17,cancelled,2024-03-12
52274,707,90.93,completed,2024-03-12
52275,659,50.77,completed,2024-03-12
52276,6,378.27,completed,2024-03-12
52277,369,420.76,completed,2024-03-12
52278,96,118.25,completed,2024-03-12
52279,868,15.98,completed,2024-03-12
52280,419,32.44,pending,2024-03-12
52281,441,142.66,completed,2024-03-12
52282,759,18.61,shipped,2024-03-12
52283,624,90.85,completed,2024-03-12
52284,699,69.23,shipped,2024-03-12
52285,220,202.95,completed,2024-03-12
52286,777,23.58,completed,2024-03-12
52287,601,115.63,completed,2024-03-12
52288,866,144.81,completed,2024-03-12
52289,687,159.07,pending,2024-03-12
52290,370,92.92,completed,2024-03-12
52291,327,69.44,completed,2024-03-12
52292,675,187.09,completed,2024-03-12
52293,544,297.16,pending,2024-03-12
52294,542,192.44,completed,2024-03-12
52295,502,418.46,completed,2024-03-12
52296,128,204.49,completed,2024-03-12
52297,282,231.98,completed,2024-03-12
52298,435,42.57,pending,2024-03-12
52299,761,96.59,completed,2024-03-12
52300,441,114.55,completed,2024-03-12
52301,194,59.42,completed,2024-03-12
52302,394,127.79,completed,2024-03-12
52303,494,66.54,completed,2024-03-12
52304,566,189.47,completed,2024-03-12
52305,570,110.31,completed,2024-03-13
52306,278,107.1,completed,2024-03-13
52307,564,631.96,completed,2024-03-13
52308,183,89.75,completed,2024-03-13
52309,557,82.48,completed,2024-03-13
52310,237,72.54,shipped,2024-03-13
52311,499,352.71,shipped,2024-03-13
52312,391,117.99,completed,2024-03-13
52313,881,152.45,completed,2024-03-13
52314,400,44.92,completed,2024-03-13
52315,552,131.79,cancelled,2024-03-13
52316,515,63.16,shipped,2024-03-13
52317,837,211.75,completed,2024-03-13
52318,667,283.04,completed,2024-03-13
52319,506,203.19,completed,2024-03-13
52320,41,211.54,completed,2024-03-13
52321,665,122.76,shipped,2024-03-13
52322,795,201.78,completed,2024-03-13
52323,877,97.41,pending,2024-03-13
52324,305,173.11,completed,2024-03-13
52325,435,59.97,completed,2024-03-13
52326,491,25.85,completed,2024-03-13
52327,431,95.03,completed,2024-03-13
52328,631,107.92,pending,2024-03-13
52329,189,59.44,completed,2024-03-13
52330,441,210.13,completed,2024-03-13
52331,135,26.46,completed,2024-03-13
52332,628,52.8,completed,2024-03-13
52333,838,222.09,completed,2024-03-13
52334,660,101.2,cancelled,2024-03-13
52335,703,198.26,completed,2024-03-13
52336,618,140.72,completed,2024-03-13
52337,622,466.51,pending,2024-03-14
52338,299,151.62,completed,2024-03-14
52339,876,17.25,completed,2024-03-14
52340,175,80.28,completed,2024-03-14
52341,130,38.16,completed,2024-03-14
52342,761,402.81,cancelled,2024-03-14
52343,173,31.47,completed,2024-03-14
52344,693,88.58,completed,2024-03-14
52345,384,53.45,completed,2024-03-14
52346,848,296.33,completed,2024-03-14
52347,48,70.35,completed,2024-03-14
52348,785,737.26,completed,2024-03-14
52349,390,20.91,shipped,2024-03-14
52350,825,35.59,completed,2024-03-14
52351,358,53.16,completed,2024-03-14
52352,303,264.99,completed,2024-03-14
52353,718,331.2,completed,2024-03-14
52354,655,26.12,completed,2024-03-14
52355,221,19.95,completed,2024-03-14
52356,331,219.71,completed,2024-03-14
52357,453,36.47,completed,2024-03-14
52358,432,36.41,completed,2024-03-14
52359,340,18.39,completed,2024-03-14
52360,283,22.66,completed,2024-03-14
52361,665,60.91,pending,2024-03-14
52362,203,25.08,completed,2024-03-14
52363,225,84.04,pending,2024-03-14
52364,439,283.26,completed,2024-03-14
52365,842,74.25,pending,2024-03-14
52366,506,210.2,completed,2024-03-14
52367,827,29.79,completed,2024-03-14
52368,621,176.55,pending,2024-03-14
52369,721,72.13,completed,2024-03-15
52370,556,222.8,completed,2024-03-15
52371,112,36.97,shipped,2024-03-15
52372,731,357.25,completed,2024-03-15
52373,129,56.68,completed,2024-03-15
52374,758,80.34,completed,2024-03-15
52375,66,464.9,completed,2024-03-15
52376,573,144.58,completed,2024-03-15
52377,12,83.3,pending,2024-03-15
52378,337,463.17,completed,2024-03-15
52379,234,74.87,shipped,2024-03-15
52380,825,29.95,completed,2024-03-15
52381,679,879.0,pending,2024-03-15
52382,602,61.76,completed,2024-03-15
52383,337,300.83,pending,2024-03-15
52384,275,42.15,completed,2024-03-15
52385,604,212.15,shipped,2024-03-15
52386,642,126.49,completed,2024-03-15
52387,195,608.76,completed,2024-03-15
52388,728,135.72,completed,2024-03-15
52389,829,18.8,completed,2024-03-15
52390,197,153.9,completed,2024-03-15
52391,666,38.55,completed,2024-03-15
52392,342,255.33,completed,2024-03-15
52393,670,306.28,completed,2024-03-15
52394,83,113.69,completed,2024-03-15
52395,891,244.33,completed,2024-03-15
52396,532,38.52,shipped,2024-03-15
52397,663,116.61,pending,2024-03-15
52398,569,90.12,completed,2024-03-15
52399,153,156.75,completed,2024-03-15
52400,282,21.82,completed,2024-03-15
52401,181,224.22,shipped,2024-03-16
52402,440,27.37,completed,2024-03-16
52403,742,175.27,completed,2024-03-16
52404,191,17.79,completed,2024-03-16
52405,622,282.47,shipped,2024-03-16
52406,766,43.8,completed,2024-03-16
52407,655,123.69,completed,2024-03-16
52408,670,60.47,completed,2024-03-16
52409,8,207.37,completed,2024-03-16
52410,104,73.15,completed,2024-03-16
52411,419,208.43,completed,2024-03-16
52412,663,65.29,cancelled,2024-03-16
52413,698,224.44,completed,2024-03-16
52414,325,19.66,cancelled,2024-03-16
52415,377,64.97,completed,2024-03-16
52416,195,118.56,completed,2024-03-16
52417,840,21.92,pending,2024-03-16
52418,329,45.88,completed,2024-03-16
52419,109,423.94,completed,2024-03-16
52420,542,579.76,pending,2024-03-16
52421,700,216.92,completed,2024-03-16
52422,376,58.59,completed,2024-03-16
52423,156,60.27,pending,2024-03-16
52424,516,170.68,completed,2024-03-16
52425,733,33.77,completed,2024-03-16
52426,364,459.37,shipped,2024-03-16
52427,447,53.2,completed,2024-03-16
52428,114,1202.6,completed,2024-03-16
52429,413,117.7,shipped,2024-03-16
52430,26,236.39,completed,2024-03-16
52431,27,15.33,shipped,2024-03-16
52432,111,344.39,pending,2024-03-16
52433,435,62.21,completed,2024-03-17
52434,684,180.36,completed,2024-03-17
52435,247,261.26,completed,2024-03-17
52436,547,41.9,completed,2024-03-17
52437,518,102.65,pending,2024-03-17
52438,294,117.13,completed,2024-03-17
52439,479,71.12,completed,2024-03-17
52440,601,113.6,completed,2024-03-17
52441,183,72.31,shipped,2024-03-17
52442,384,82.12,completed,2024-03-17
52443,439,181.0,shipped,2024-03-17
52444,644,165.19,completed,2024-03-17
52445,391,54.65,shipped,2024-03-17
52446,181,356.66,completed,2024-03-17
52447,295,312.93,completed,2024-03-17
52448,895,121.72,pending,2024-03-17
52449,855,100.18,completed,2024-03-17
52450,18,85.95,completed,2024-03-17
52451,612,199.27,pending,2024-03-17
52452,31,182.06,completed,2024-03-17
52453,660,47.76,completed,2024-03-17
52454,12,181.96,completed,2024-03-17
52455,355,58.64,pending,2024-03-17
52456,137,17.81,completed,2024-03-17
52457,426,195.2,completed,2024-03-17
52458,199,170.26,completed,2024-03-17
52459,819,94.35,completed,2024-03-17
52460,49,126.88,shipped,2024-03-17
52461,73,456.1,completed,2024-03-17
52462,354,150.65,completed,2024-03-17
52463,180,175.89,completed,2024-03-17
52464,266,24.91,completed,2024-03-17
52465,137,42.23,cancelled,2024-03-18
52466,459,68.71,completed,2024-03-18
52467,804,131.28,completed,2024-03-18
52468,313,239.81,completed,2024-03-18
52469,456,73.12,shipped,2024-03-18
52470,897,81.1,completed,2024-03-18
52471,836,59.39,completed,2024-03-18
52472,852,59.08,pending,2024-03-18
52473,550,460.99,shipped,2024-03-18
52474,154,166.37,shipped,2024-03-18
52475,1,40.42,completed,2024-03-18
52476,889,207.15,pending,2024-03-18
52477,251,207.03,completed,2024-03-18
52478,729,179.7,completed,2024-03-18
52479,735,36.71,completed,2024-03-18
52480,675,93.64,completed,2024-03-18
