order_id,customer_id,segment,region,order_amount,order_status,order_date,churn_risk
51758,848,Enterprise,North,128.97,completed,2024-02-24,High
51759,523,Enterprise,North,155.04,cancelled,2024-02-24,High
51760,183,Enterprise,Central,115.64,completed,2024-02-24,High
51761,237,Starter,South,93.64,completed,2024-02-25,High
51762,626,Starter,East,50.6,shipped,2024-02-25,High
51763,371,Mid-Market,South,113.81,completed,2024-02-25,High
51764,215,SMB,West,77.58,completed,2024-02-25,High
51765,884,Mid-Market,South,132.0,completed,2024-02-25,High
51766,90,Starter,West,183.68,completed,2024-02-25,High
51767,527,Starter,Central,165.49,completed,2024-02-25,High
51768,190,Mid-Market,North,108.12,completed,2024-02-25,High
51769,735,Starter,East,136.81,completed,2024-02-25,High
51770,382,Starter,South,65.29,completed,2024-02-25,High
51771,378,Mid-Market,East,18.68,completed,2024-02-25,High
51772,256,Starter,West,162.13,completed,2024-02-25,High
51773,147,Starter,East,58.67,pending,2024-02-25,High
51774,860,Mid-Market,East,180.82,completed,2024-02-25,High
51775,520,Mid-Market,West,221.16,pending,2024-02-25,High
51776,738,SMB,South,386.41,completed,2024-02-25,High
51777,415,Starter,East,490.95,completed,2024-02-25,High
51778,853,Mid-Market,South,16.59,completed,2024-02-25,High
51779,395,Starter,West,711.5,completed,2024-02-25,High
51780,179,Enterprise,East,187.34,completed,2024-02-25,High
51781,730,Mid-Market,South,169.72,completed,2024-02-25,High
51782,496,Starter,West,17.3,completed,2024-02-25,High
51783,245,Mid-Market,South,311.24,completed,2024-02-25,High
51784,53,Enterprise,South,38.58,completed,2024-02-25,High
51785,312,Mid-Market,South,287.4,cancelled,2024-02-25,Low
51786,787,Starter,South,17.35,completed,2024-02-25,High
51787,741,Starter,Central,170.75,shipped,2024-02-25,High
51788,326,SMB,West,100.59,shipped,2024-02-25,High
51789,354,Mid-Market,South,48.62,completed,2024-02-25,High
51790,350,Starter,North,32.07,pending,2024-02-25,High
51791,638,Mid-Market,South,102.01,cancelled,2024-02-25,High
51792,686,Starter,North,34.74,completed,2024-02-25,High
51793,400,SMB,West,114.96,completed,2024-02-26,High
51794,779,SMB,South,162.21,completed,2024-02-26,High
51795,64,Starter,Central,278.5,completed,2024-02-26,High
51796,863,Starter,South,185.28,completed,2024-02-26,High
51797,213,Starter,Central,25.11,pending,2024-02-26,High
51798,71,SMB,North,70.1,shipped,2024-02-26,High
51799,891,SMB,West,65.95,completed,2024-02-26,High
51800,582,Enterprise,North,384.82,completed,2024-02-26,High
51801,540,Mid-Market,Central,318.5,pending,2024-02-26,High
51802,11,Mid-Market,South,84.34,completed,2024-02-26,High
51803,195,Starter,Central,26.07,completed,2024-02-26,High
51804,189,Starter,East,351.8,completed,2024-02-26,High
51805,436,SMB,West,343.64,completed,2024-02-26,High
51806,560,Starter,North,304.39,completed,2024-02-26,High
51807,258,Starter,East,294.73,completed,2024-02-26,High
51808,183,Enterprise,Central,113.16,completed,2024-02-26,High
51809,384,SMB,South,44.3,completed,2024-02-26,High
51810,446,Enterprise,South,112.37,completed,2024-02-26,High
51811,646,SMB,East,117.36,completed,2024-02-26,High
51812,252,Starter,East,115.98,shipped,2024-02-26,High
51813,760,SMB,West,131.08,completed,2024-02-26,High
51814,401,Mid-Market,Central,59.69,completed,2024-02-26,High
51815,148,Starter,West,83.41,completed,2024-02-26,High
51816,209,Mid-Market,Central,100.42,completed,2024-02-26,High
51817,474,SMB,North,36.08,cancelled,2024-02-26,High
51818,140,Enterprise,North,106.15,completed,2024-02-26,High
51819,185,Starter,East,264.48,completed,2024-02-26,High
51820,111,Starter,South,279.09,shipped,2024-02-26,High
51821,594,Starter,Central,94.54,completed,2024-02-26,High
51822,895,Starter,Central,124.72,completed,2024-02-26,High
51823,739,Starter,North,20.13,completed,2024-02-26,High
51824,540,Mid-Market,Central,183.33,shipped,2024-02-26,High
51825,388,Mid-Market,East,92.78,completed,2024-02-27,High
51826,605,Mid-Market,North,103.45,pending,2024-02-27,High
51827,529,Mid-Market,East,325.33,completed,2024-02-27,High
51828,628,SMB,South,107.94,completed,2024-02-27,High
51829,148,Starter,West,18.21,cancelled,2024-02-27,High
51830,444,Starter,South,53.72,completed,2024-02-27,High
51831,442,Enterprise,North,111.83,shipped,2024-02-27,High
51832,644,Starter,West,97.85,shipped,2024-02-27,High
51833,463,SMB,South,310.31,pending,2024-02-27,High
51834,826,Enterprise,Central,132.18,completed,2024-02-27,High
51835,29,Starter,South,190.5,completed,2024-02-27,High
51836,414,Starter,South,110.04,shipped,2024-02-27,High
51837,187,SMB,North,101.88,completed,2024-02-27,High
51838,141,Enterprise,West,103.67,completed,2024-02-27,High
51839,302,Starter,West,94.38,completed,2024-02-27,High
51840,248,Enterprise,South,131.02,completed,2024-02-27,High
51841,492,Starter,East,58.24,completed,2024-02-27,High
51842,473,Mid-Market,Central,347.54,completed,2024-02-27,High
51843,530,SMB,Central,75.76,completed,2024-02-27,High
51844,534,Starter,North,38.94,completed,2024-02-27,High
51845,272,SMB,Central,30.23,completed,2024-02-27,High
51846,395,Starter,West,17.03,shipped,2024-02-27,High
51847,738,SMB,South,97.45,shipped,2024-02-27,High
51848,589,Mid-Market,North,46.17,completed,2024-02-27,High
51849,426,Starter,North,18.28,completed,2024-02-27,High
51850,733,Starter,North,125.1,completed,2024-02-27,High
51851,226,Mid-Market,East,185.91,completed,2024-02-27,High
51852,830,Starter,South,28.45,shipped,2024-02-27,High
51853,701,Starter,North,107.68,shipped,2024-02-27,High
51854,44,Enterprise,West,219.17,pending,2024-02-27,High
51855,380,Starter,North,653.25,completed,2024-02-27,High
51856,845,Mid-Market,West,180.03,completed,2024-02-27,High
51857,858,Starter,East,57.12,completed,2024-02-28,High
51858,91,Mid-Market,West,204.11,completed,2024-02-28,High
51859,887,Starter,West,151.67,completed,2024-02-28,High
51860,601,Mid-Market,East,50.7,completed,2024-02-28,High
51861,620,SMB,North,300.68,completed,2024-02-28,High
51862,608,Starter,East,98.64,completed,2024-02-28,High
51863,173,Starter,North,505.44,completed,2024-02-28,High
51864,516,Mid-Market,West,207.51,completed,2024-02-28,High
51865,57,Mid-Market,East,170.16,cancelled,2024-02-28,High
51866,245,Mid-Market,South,210.49,completed,2024-02-28,High
51867,76,SMB,North,112.54,completed,2024-02-28,High
51868,554,Starter,West,120.55,completed,2024-02-28,High
51869,666,Mid-Market,West,300.78,pending,2024-02-28,High
51870,1,Starter,West,186.35,completed,2024-02-28,High
51871,559,SMB,Central,356.31,pending,2024-02-28,High
51872,499,Enterprise,Central,347.22,completed,2024-02-28,High
51873,117,SMB,North,577.55,shipped,2024-02-28,High
51874,709,Starter,North,195.7,completed,2024-02-28,High
51875,532,Enterprise,East,119.66,completed,2024-02-28,High
51876,543,Mid-Market,East,42.28,completed,2024-02-28,High
51877,273,SMB,Central,198.31,completed,2024-02-28,High
51878,500,Enterprise,West,66.71,shipped,2024-02-28,High
51879,457,Mid-Market,East,64.89,completed,2024-02-28,High
51880,867,Mid-Market,North,55.83,completed,2024-02-28,High
51881,686,Starter,North,327.06,cancelled,2024-02-28,High
51882,528,Starter,North,318.7,completed,2024-02-28,High
51883,435,Mid-Market,West,164.53,cancelled,2024-02-28,High
51884,302,Starter,West,111.08,completed,2024-02-28,High
51885,46,Starter,North,182.26,pending,2024-02-28,High
51886,369,Mid-Market,South,155.18,completed,2024-02-28,High
51887,636,Starter,Central,95.61,completed,2024-02-28,High
51888,319,Mid-Market,South,86.62,completed,2024-02-28,High
51889,205,Starter,East,87.38,completed,2024-02-29,High
51890,434,Mid-Market,West,148.42,completed,2024-02-29,High
51891,202,Mid-Market,Central,171.48,completed,2024-02-29,High
51892,325,Enterprise,West,105.15,cancelled,2024-02-29,High
51893,745,Mid-Market,East,534.58,cancelled,2024-02-29,High
51894,622,Mid-Market,North,28.14,cancelled,2024-02-29,High
51895,13,SMB,Central,78.94,cancelled,2024-02-29,High
51896,423,Mid-Market,East,96.47,shipped,2024-02-29,High
51897,423,Mid-Market,East,17.56,cancelled,2024-02-29,High
51898,677,Mid-Market,North,83.11,pending,2024-02-29,High
51899,467,Starter,South,62.97,completed,2024-02-29,High
51900,360,Starter,North,120.79,shipped,2024-02-29,High
51901,885,SMB,West,76.51,pending,2024-02-29,High
51902,564,Mid-Market,North,209.29,shipped,2024-02-29,High
51903,68,SMB,West,121.98,completed,2024-02-29,High
51904,588,Mid-Market,North,35.85,completed,2024-02-29,High
51905,528,Starter,North,222.98,shipped,2024-02-29,High
51906,171,Starter,Central,30.68,cancelled,2024-02-29,High
51907,646,SMB,East,289.0,completed,2024-02-29,High
51908,478,Starter,East,416.97,completed,2024-02-29,High
51909,604,Mid-Market,Central,73.39,completed,2024-02-29,High
51910,4,Starter,North,405.84,completed,2024-02-29,High
51911,603,Mid-Market,South,251.26,completed,2024-02-29,High
51912,128,SMB,Central,398.5,completed,2024-02-29,High
51913,1003,,,179.61,cancelled,2024-02-29,High
51914,151,Enterprise,East,55.31,completed,2024-02-29,High
51915,184,SMB,North,352.39,completed,2024-02-29,High
51916,188,Starter,East,45.55,pending,2024-02-29,High
51917,817,Starter,North,50.94,completed,2024-02-29,High
51918,366,Starter,South,62.43,completed,2024-02-29,High
51919,171,Starter,Central,69.41,completed,2024-02-29,High
51920,788,Starter,North,123.38,completed,2024-02-29,High
51921,388,Mid-Market,East,202.48,shipped,2024-03-01,High
51922,39,Starter,Central,405.98,pending,2024-03-01,High
51923,853,Mid-Market,South,28.89,completed,2024-03-01,High
51924,44,Enterprise,West,478.08,completed,2024-03-01,High
51925,109,Mid-Market,East,396.36,completed,2024-03-01,High
51926,119,SMB,East,23.33,shipped,2024-03-01,High
51927,283,Starter,West,82.02,shipped,2024-03-01,High
51928,155,Enterprise,South,266.61,completed,2024-03-01,High
51929,751,Mid-Market,North,156.85,completed,2024-03-01,High
51930,826,Enterprise,Central,241.5,cancelled,2024-03-01,High
51931,422,SMB,East,205.43,pending,2024-03-01,High
51932,817,Starter,North,118.01,completed,2024-03-01,High
51933,236,SMB,West,21.31,shipped,2024-03-01,High
51934,278,Starter,East,146.66,completed,2024-03-01,High
51935,99,Mid-Market,East,22.47,completed,2024-03-01,High
51936,87,SMB,North,153.85,completed,2024-03-01,High
51937,331,Starter,Central,256.72,completed,2024-03-01,High
51938,454,Enterprise,South,146.92,completed,2024-03-01,High
51939,520,Mid-Market,West,887.47,completed,2024-03-01,High
51940,855,Mid-Market,West,106.28,completed,2024-03-01,High
51941,463,SMB,South,222.24,completed,2024-03-01,High
51942,373,Mid-Market,West,180.04,completed,2024-03-01,High
51943,859,Starter,South,728.95,completed,2024-03-01,High
51944,38,Mid-Market,East,202.36,shipped,2024-03-01,High
51945,273,SMB,Central,41.87,completed,2024-03-01,High
51946,761,Mid-Market,Central,481.9,completed,2024-03-01,High
51947,30,Mid-Market,East,180.29,cancelled,2024-03-01,High
51948,561,SMB,Central,24.18,completed,2024-03-01,High
51949,387,Starter,East,175.75,completed,2024-03-01,High
51950,317,Starter,Central,336.99,completed,2024-03-01,High
51951,424,Starter,Central,144.07,pending,2024-03-01,High
51952,388,Mid-Market,East,80.55,shipped,2024-03-01,High
51953,871,Starter,North,272.98,completed,2024-03-02,High
51954,505,Starter,West,243.84,completed,2024-03-02,High
51955,96,Starter,Central,132.85,completed,2024-03-02,High
51956,520,Mid-Market,West,40.15,cancelled,2024-03-02,High
51957,666,Mid-Market,West,58.35,completed,2024-03-02,High
51958,392,Starter,South,216.19,shipped,2024-03-02,High
51959,790,Enterprise,South,261.05,completed,2024-03-02,High
51960,533,Enterprise,Central,64.12,completed,2024-03-02,High
51961,757,Starter,South,83.83,cancelled,2024-03-02,High
51962,326,SMB,West,27.12,pending,2024-03-02,High
51963,685,Enterprise,Central,202.48,completed,2024-03-02,High
51964,568,Starter,South,15.54,completed,2024-03-02,High
51965,27,Mid-Market,West,22.15,completed,2024-03-02,High
51966,616,Enterprise,East,15.65,completed,2024-03-02,High
51967,520,Mid-Market,West,170.48,completed,2024-03-02,High
51968,745,Mid-Market,East,96.03,completed,2024-03-02,High
51969,16,Mid-Market,North,67.98,completed,2024-03-02,High
51970,358,Starter,South,380.76,completed,2024-03-02,High
51971,96,Starter,Central,47.13,completed,2024-03-02,High
51972,213,Starter,Central,88.99,completed,2024-03-02,High
51973,213,Starter,Central,437.79,completed,2024-03-02,High
51974,463,SMB,South,98.56,shipped,2024-03-02,High
51975,712,Starter,Central,136.35,completed,2024-03-02,High
51976,277,SMB,West,27.56,completed,2024-03-02,High
51977,837,Enterprise,West,249.22,completed,2024-03-02,High
51978,427,Starter,West,97.42,completed,2024-03-02,High
51979,106,Mid-Market,West,256.8,completed,2024-03-02,High
51980,825,Starter,South,58.91,completed,2024-03-02,High
51981,785,Mid-Market,South,97.35,completed,2024-03-02,High
51982,647,Starter,South,246.65,pending,2024-03-02,High
51983,362,Starter,Central,561.75,cancelled,2024-03-02,High
51984,800,Enterprise,North,24.22,completed,2024-03-02,High
51985,337,SMB,South,266.06,completed,2024-03-03,High
51986,766,Starter,North,68.65,completed,2024-03-03,High
51987,386,SMB,West,135.02,completed,2024-03-03,High
51988,864,Starter,West,66.39,completed,2024-03-03,High
51989,881,Mid-Market,Central,157.57,completed,2024-03-03,High
51990,884,Mid-Market,South,80.5,completed,2024-03-03,High
51991,783,Starter,South,75.88,pending,2024-03-03,High
51992,876,Mid-Market,East,20.8,completed,2024-03-03,High
51993,45,Starter,Central,38.84,completed,2024-03-03,High
51994,821,SMB,South,388.48,shipped,2024-03-03,High
51995,751,Mid-Market,North,969.59,completed,2024-03-03,High
51996,620,SMB,North,242.47,completed,2024-03-03,High
51997,298,Mid-Market,Central,65.7,completed,2024-03-03,High
51998,473,Mid-Market,Central,92.24,completed,2024-03-03,High
51999,825,Starter,South,216.77,completed,2024-03-03,High
52000,541,Enterprise,South,533.73,completed,2024-03-03,High
52001,591,Mid-Market,Central,106.18,completed,2024-03-03,High
52002,1007,,,280.37,completed,2024-03-03,High
52003,850,Starter,South,568.75,cancelled,2024-03-03,High
52004,170,Starter,West,325.1,completed,2024-03-03,High
52005,759,SMB,Central,53.65,completed,2024-03-03,High
52006,704,Mid-Market,South,16.21,cancelled,2024-03-03,High
52007,797,Enterprise,Central,116.62,completed,2024-03-03,High
52008,720,SMB,South,128.69,completed,2024-03-03,High
52009,73,Mid-Market,North,48.71,completed,2024-03-03,High
52010,674,Starter,West,65.25,completed,2024-03-03,High
52011,118,Mid-Market,South,232.32,completed,2024-03-03,High
52012,325,Enterprise,West,110.33,completed,2024-03-03,High
52013,425,Mid-Market,Central,72.27,cancelled,2024-03-03,High
52014,613,Starter,West,161.18,completed,2024-03-03,High
52015,544,Starter,South,173.66,completed,2024-03-03,High
52016,772,SMB,West,235.06,completed,2024-03-03,High
52017,514,SMB,North,40.57,completed,2024-03-04,High
52018,344,Starter,North,217.94,completed,2024-03-04,High
52019,635,Mid-Market,West,152.23,completed,2024-03-04,High
52020,125,Mid-Market,West,23.89,completed,2024-03-04,High
52021,462,Starter,East,240.39,completed,2024-03-04,High
52022,560,Starter,North,87.45,cancelled,2024-03-04,High
52023,327,Starter,North,75.16,shipped,2024-03-04,High
52024,5,Mid-Market,Central,104.15,completed,2024-03-04,High
52025,714,Starter,South,78.74,shipped,2024-03-04,High
52026,13,SMB,Central,76.94,completed,2024-03-04,High
52027,606,Starter,East,262.6,shipped,2024-03-04,High
52028,599,Mid-Market,Central,34.94,completed,2024-03-04,High
52029,723,Mid-Market,South,544.01,completed,2024-03-04,High
52030,124,Mid-Market,East,136.43,shipped,2024-03-04,High
52031,203,Mid-Market,South,45.3,completed,2024-03-04,High
52032,875,Mid-Market,West,36.1,shipped,2024-03-04,High
52033,886,Mid-Market,North,149.29,completed,2024-03-04,High
52034,778,SMB,Central,165.36,completed,2024-03-04,High
52035,628,SMB,South,23.17,completed,2024-03-04,High
52036,787,Starter,South,56.76,pending,2024-03-04,High
52037,49,Starter,North,253.05,completed,2024-03-04,High
52038,192,SMB,East,22.63,completed,2024-03-04,High
52039,403,Starter,Central,304.74,shipped,2024-03-04,High
52040,13,SMB,Central,176.01,pending,2024-03-04,High
52041,273,SMB,Central,100.49,shipped,2024-03-04,High
52042,730,Mid-Market,South,78.8,completed,2024-03-04,High
52043,886,Mid-Market,North,17.92,pending,2024-03-04,High
52044,214,Mid-Market,Central,276.63,shipped,2024-03-04,High
52045,416,Starter,Central,38.1,shipped,2024-03-04,High
52046,571,Starter,South,70.56,completed,2024-03-04,High
52047,772,SMB,West,141.28,completed,2024-03-04,High
52048,450,Mid-Market,West,57.35,completed,2024-03-04,High
52049,1018,,,118.12,completed,2024-03-05,High
52050,522,Starter,South,263.59,completed,2024-03-05,High
52051,37,Starter,South,110.38,completed,2024-03-05,High
52052,424,Starter,Central,461.32,completed,2024-03-05,High
52053,471,Mid-Market,North,297.09,completed,2024-03-05,High
52054,547,Mid-Market,Central,75.75,completed,2024-03-05,High
52055,833,Mid-Market,North,91.61,completed,2024-03-05,High
52056,541,Enterprise,South,97.57,shipped,2024-03-05,High
52057,852,SMB,East,162.6,completed,2024-03-05,High
52058,560,Starter,North,65.7,completed,2024-03-05,High
52059,588,Mid-Market,North,537.28,completed,2024-03-05,High
52060,106,Mid-Market,West,155.74,completed,2024-03-05,High
52061,833,Mid-Market,North,91.47,shipped,2024-03-05,High
52062,214,Mid-Market,Central,170.35,completed,2024-03-05,High
52063,553,Starter,Central,90.48,completed,2024-03-05,High
52064,15,Mid-Market,South,270.39,completed,2024-03-05,High
52065,62,Starter,East,140.84,pending,2024-03-05,High
